"TIF District ID","TIF District Name","Year TIF Ends","Category Description","Line Item Description","Fund and Project Balances","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","Through End Date"
"T-156","Austin Commercial","2031","Current Obligations","Program Administration","$0","$-32,890","$-33,821","$-34,751","$-35,682","$-36,613","$-37,544","$-38,475","$0","$0","$0","$0"
"T-156","Austin Commercial","2031","Current Obligations","RDA - Juan Teague - Batter & Berries Restaurant- 5924 W Chicago","$0","$-1,892,928","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-156","Austin Commercial","2031","Current Obligations","RDA - RDA - Austin United Alliance Apts - Laramie State Bank Site - 5206-5224 W Chicago -  ISW -  Corridor 03","$-4,300,000","$-4,300,000","$-4,300,000","$-4,300,000","$0","$0","$0","$0","$0","$0","$0","$0"
"T-156","Austin Commercial","2031","Fund Balance","FY 2024 Year End Available Fund Balance","$9,181,144","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-156","Austin Commercial","2031","Revenue","Collection Loss","$0","$-678,191","$-678,191","$-678,191","$-727,837","$-727,837","$-727,837","$-778,973","$0","$0","$0","$0"
"T-156","Austin Commercial","2031","Revenue","Property Tax Extension","$0","$3,593,213","$3,593,213","$3,593,213","$3,856,251","$3,856,251","$3,856,251","$4,127,180","$0","$0","$0","$0"
"T-156","Austin Commercial","2031","Transfers Between TIF Districts","From Northwest Ind Corr TIF - Invest South West Program","$0","$5,800,000","$5,800,000","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-123","Avalon Park/South Shore","2026","Current Obligations","AIS - Chicago Dept on Aging - ADA Polling Place","$-16,635","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-123","Avalon Park/South Shore","2026","Current Obligations","CDOT  - 79th St. Streetscape (South Shore Park IS/W Corridor)","$0","$-1,753,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-123","Avalon Park/South Shore","2026","Current Obligations","CDOT - ADA Polling Place - Chicago Dept on Aging","$-47,313","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-123","Avalon Park/South Shore","2026","Current Obligations","CDOT - Neighborhood Lighting Improvements","$-141,876","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-123","Avalon Park/South Shore","2026","Current Obligations","CDOT - Sidewalk/curb/gutter repairs - ISW - Corridor 08","$-14,303","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-123","Avalon Park/South Shore","2026","Current Obligations","DPD - Corridor Manager Program 2025","$0","$-100,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-123","Avalon Park/South Shore","2026","Current Obligations","DPD - SBIF Program","$-1,250,433","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-123","Avalon Park/South Shore","2026","Current Obligations","DPD - Thrive Exchange North Site -7850-7872 S Exchange Ave","$0","$-1,368,361","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-123","Avalon Park/South Shore","2026","Current Obligations","DPD - Thrive Exchange South Apts - ISW","$0","$-8,225,000","$-4,875,000","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-123","Avalon Park/South Shore","2026","Current Obligations","DPD - TIF Works 2024","$-250,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-123","Avalon Park/South Shore","2026","Current Obligations","ISW - Admin - Phase I - Corridor 08 - Additional Funding","$0","$-116,325","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-123","Avalon Park/South Shore","2026","Current Obligations","Program Administration","$0","$-14,304","$-14,708","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-123","Avalon Park/South Shore","2026","Fund Balance","FY 2024 Year End Available Fund Balance","$3,134,585","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-123","Avalon Park/South Shore","2026","Revenue","Collection Loss","$0","$-271,285","$-271,285","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-123","Avalon Park/South Shore","2026","Revenue","Property Tax Extension","$0","$1,513,146","$1,513,147","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-123","Avalon Park/South Shore","2026","Surplus","Surplus TIF Funds - FY 2025","$0","$-1,416,551","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-123","Avalon Park/South Shore","2026","Transfers Between TIF Districts","From 71st Stony Island TIF - DPD - Exchange Thrive South - ISW","$0","$1,600,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-123","Avalon Park/South Shore","2026","Transfers Between TIF Districts","From 71st Stony Island TIF - DPD - Exchange Thrive South - ISW","$0","$12,200,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-123","Avalon Park/South Shore","2026","Transfers Between TIF Districts","From 71st Stony Island TIF - Streetscape","$0","$1,753,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-123","Avalon Park/South Shore","2026","Transfers Between TIF Districts","To 71st Stony Island TIF - Invest South West Program","$0","$-5,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-167","Avondale","2033","Current Obligations","CDOT - Neighborhood Lighting Improvements","$-286,149","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-167","Avondale","2033","Current Obligations","CDOT - Street improvements - Milwaukee, Addison to Belmont","$-379,285","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-167","Avondale","2033","Current Obligations","CDOT - Street improvements - Milwaukee, Addison to Belmont","$-300,600","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-167","Avondale","2033","Current Obligations","DPD - SBIF Program","$-1,218,807","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-167","Avondale","2033","Current Obligations","DPD - Study - Milwaukee Ave Equitable Growth Plan","$-63,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-167","Avondale","2033","Current Obligations","Program Administration","$0","$-8,950","$-9,203","$-9,456","$-9,709","$-9,963","$-10,216","$-10,469","$-10,723","$-10,976","$0","$0"
"T-167","Avondale","2033","Fund Balance","FY 2024 Year End Available Fund Balance","$2,500,281","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-167","Avondale","2033","Revenue","Collection Loss","$0","$-25,411","$-25,411","$-25,411","$-29,166","$-29,166","$-29,166","$-33,034","$-33,034","$-33,034","$0","$0"
"T-167","Avondale","2033","Revenue","Property Tax Extension","$0","$722,856","$722,856","$722,856","$829,683","$829,683","$829,683","$939,712","$939,712","$939,712","$0","$0"
"T-081","Belmont/Central","2036","Current Obligations","AIS - CPL - Library - Portage Cragin - renovations","$-57,878","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-081","Belmont/Central","2036","Current Obligations","AIS - CPL - Library - Portage Cragin - renovations","$-69,694","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-081","Belmont/Central","2036","Current Obligations","CDOT - 2023 Pedestrian Safety Improvement Program","$-271,124","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-081","Belmont/Central","2036","Current Obligations","CDOT - DSS - Pedestrian countdown signals - Diversey/Central","$-6","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-081","Belmont/Central","2036","Current Obligations","CDOT - DSS - Traffic Signal - Left-Turn - Central/ Belmont","$-429","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-081","Belmont/Central","2036","Current Obligations","CDOT - Neighborhood Lighting Improvements","$-1,067,995","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-081","Belmont/Central","2036","Current Obligations","CDOT - Street resurfacing - Fullerton, Lockwood to Kostner","$-202,497","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-081","Belmont/Central","2036","Current Obligations","CDOT - Streetscape - Fullerton, Narragansett to Lockwood","$-503,708","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-081","Belmont/Central","2036","Current Obligations","CDOT - Streetscape - Fullerton, Narragansett to Lockwood - Supplemental Request","$-796,910","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-081","Belmont/Central","2036","Current Obligations","CPL - Capital Strategic Plan","$0","$-6,173","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-081","Belmont/Central","2036","Current Obligations","DPD - SBIF Ordinance 2025","$0","$-1,000,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-081","Belmont/Central","2036","Current Obligations","DPD - SBIF Program","$-1,686,446","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-081","Belmont/Central","2036","Current Obligations","IGA - CPD - Park 0122 - Blackhawk Park - roof/envelope/windows/interior/ADA - Supplmental Funding","$0","$-5,400,000","$-355,266","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-081","Belmont/Central","2036","Current Obligations","IGA - CPD - Park 0146 - Chopin (Frederic) Park - envelope/roof replacement, interior","$0","$-245,000","$-455,000","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-081","Belmont/Central","2036","Current Obligations","IGA - CPS - Reinberg - turf retrofit/replacement","$0","$-400,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-081","Belmont/Central","2036","Current Obligations","IGA - Parks - Park 0131 - Cragin Park Fieldhouse Improvements","$0","$-5,000,000","$-2,100,000","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-081","Belmont/Central","2036","Current Obligations","Program Administration","$0","$-88,915","$-91,431","$-93,948","$-96,464","$-98,981","$-101,497","$-104,014","$-106,530","$-109,047","$-111,563","$-230,676"
"T-081","Belmont/Central","2036","Current Obligations","RDA - IMI Self-Storage facility","$-3,300,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-081","Belmont/Central","2036","Fund Balance","FY 2024 Year End Available Fund Balance","$27,666,798","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-081","Belmont/Central","2036","Revenue","Collection Loss","$0","$-1,643,985","$-1,643,986","$-1,643,986","$-1,747,002","$-1,747,002","$-1,747,002","$-1,853,109","$-1,853,109","$-1,853,109","$-1,962,400","$-3,924,800"
"T-081","Belmont/Central","2036","Revenue","Property Tax Extension","$0","$9,089,094","$9,089,095","$9,089,095","$9,658,642","$9,658,642","$9,658,642","$10,245,276","$10,245,276","$10,245,276","$10,849,509","$21,699,018"
"T-081","Belmont/Central","2036","Surplus","Surplus TIF Funds - FY 2025","$0","$-13,452,632","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-061","Bronzeville","2034","Current Obligations","2FM - Chicago Public Safety HQ Improvements","$-3,000,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-061","Bronzeville","2034","Current Obligations","2FM - Environmental remediation - Michael Reese Site - Carnotite","$-5,431,608","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-061","Bronzeville","2034","Current Obligations","AIS - Environmental Remediation - Michael Reese Site - Carnotite","$-4,980,839","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-061","Bronzeville","2034","Current Obligations","AIS - Public Safety HQ - 3510 S Michigan - Police Dept - elevator renovation","$-114,153","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-061","Bronzeville","2034","Current Obligations","AIS - Public Safety HQ - 3510 S Michigan - Police Dept - UPS / Switchgear / A/C (prior TTF approval $1.1mm)","$-103,753","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-061","Bronzeville","2034","Current Obligations","CDOT - ADA Polling Place - Martin Luther King Library","$-18,675","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-061","Bronzeville","2034","Current Obligations","CDOT - Arterial Resurfacing 2024","$-400,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-061","Bronzeville","2034","Current Obligations","CDOT - Bridge - 31st Street - reconstruction","$-46,318","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-061","Bronzeville","2034","Current Obligations","CDOT - Street improvements - Madden Wells / Oakwood shores Ph2","$-21,738","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-061","Bronzeville","2034","Current Obligations","CDOT - Traffic Signal Modernization - Oakwood Blvd / Martin Luther King Dr","$-53,206","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-061","Bronzeville","2034","Current Obligations","CDOT - Traffic Signal Modernization - Oakwood Blvd / Martin Luther King Dr (additional funding)","$-43,090","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-061","Bronzeville","2034","Current Obligations","CDOT - Traffic Signal Moderniztion - 2900 W Wabash","$-648,932","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-061","Bronzeville","2034","Current Obligations","CPL - Capital Strategic Plan","$0","$-12,346","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-061","Bronzeville","2034","Current Obligations","DPD - Professional services - Michael Reese Development RFP","$-101,603","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-061","Bronzeville","2034","Current Obligations","DPD - SBIF Program","$-1,251,835","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-061","Bronzeville","2034","Current Obligations","DPD - TIF Plan Amendment - 12 Year Extension - Bronzeville TIF","$-293,272","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-061","Bronzeville","2034","Current Obligations","DPD - TIF Works 2024","$-350,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-061","Bronzeville","2034","Current Obligations","IGA - CPD - Dog park - 3924 S Indiana","$-137,762","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-061","Bronzeville","2034","Current Obligations","IGA - CPS - Phillips H.S. - gymnasium annex - 244 E Pershing Rd","$0","$-2,500,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-061","Bronzeville","2034","Current Obligations","NIF","$-405,436","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-061","Bronzeville","2034","Current Obligations","Program Administration","$0","$-103,199","$-106,120","$-109,041","$-111,962","$-114,882","$-117,803","$-120,724","$-123,645","$-126,565","$-129,486","$0"
"T-061","Bronzeville","2034","Current Obligations","RDA - Renaissance Apts - 3745 S Wabash - Rehab","$-2,908,464","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-061","Bronzeville","2034","Fund Balance","FY 2024 Year End Available Fund Balance","$33,577,880","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-061","Bronzeville","2034","Proposed Projects","AIS - Fire Engine Co. 16 - 53 E Pershing Rd","$0","$0","$0","$-1,000,000","$0","$0","$0","$0","$0","$0","$0","$0"
"T-061","Bronzeville","2034","Revenue","Collection Loss","$0","$-1,802,854","$-1,802,854","$-1,802,854","$-1,889,539","$-1,889,539","$-1,889,539","$-1,978,825","$-1,978,825","$-1,978,825","$-2,070,790","$0"
"T-061","Bronzeville","2034","Revenue","Property Tax Extension","$0","$11,179,222","$11,179,223","$11,179,223","$11,716,745","$11,716,745","$11,716,745","$12,270,394","$12,270,394","$12,270,394","$12,840,652","$0"
"T-061","Bronzeville","2034","Surplus","Surplus TIF Funds - FY 2025","$0","$-18,465,517","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
